ID,FilePath,ClassName,MethodName,Content,CommentFor,CommentsIn,CommentsAssociated,StartLine,EndLine,eachLabelCommentFor,CommentForLabel,eachLabelCommentsIn,CommentsInLabel,eachLabelCommentsAssociated,CommentsAssociatedLabel,PseudoLabelForCASFromMAT,PseudoLabelForCASFromGGSATD,PseudoLabelForCASFromXGBoost,MethodSimplified,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
1201,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\benchmark\basic\ShortBenchmark.java,com.alibaba.json.test.benchmark.basic.ShortBenchmark,void main(String[]),"public static void main(String[] args) throws Exception {
    Model model = new Model();
    model.v1 = (short) new Random().nextInt();
    model.v2 = (short) new Random().nextInt();
    model.v3 = (short) new Random().nextInt();
    model.v4 = (short) new Random().nextInt();
    model.v5 = (short) new Random().nextInt();
    System.out.println(JSON.toJSONString(model));
    for (int i = 0; i < 10; ++i) {
        // 1455
        perf();
        // perf2(); // 1506
    }
}", ,"// perf2(); // 1506
[[SEP]]// 1455
",// 1455[[SEP]]// perf2(); // 1506,14,28,[0],0,"[0, 0]",0,"[0, 0]",0,0,0,0,main(String[]),com.alibaba.json.test.benchmark.basic.ShortBenchmark,main/1[java.lang.String[]],False,14,2,2,0,2,2,4,12,0,2,1,4,1,1,1,0,0,0,0,2,7,0,1,0,0,0,8,9,0,False
1202,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\benchmark\basic\ShortBenchmark_arrayMappinng_obj.java,com.alibaba.json.test.benchmark.basic.ShortBenchmark_arrayMappinng_obj,void main(String[]),"public static void main(String[] args) throws Exception {
    Model model = new Model();
    model.v1 = (short) new Random().nextInt();
    model.v2 = (short) new Random().nextInt();
    model.v3 = (short) new Random().nextInt();
    model.v4 = (short) new Random().nextInt();
    model.v5 = (short) new Random().nextInt();
    System.out.println(JSON.toJSONString(model));
    for (int i = 0; i < 10; ++i) {
        // 1087
        perf();
        // perf2(); // 1120
    }
}", ,"// perf2(); // 1120
[[SEP]]// 1087
",// 1087[[SEP]]// perf2(); // 1120,15,29,[0],0,"[0, 0]",0,"[0, 0]",0,0,0,0,main(String[]),com.alibaba.json.test.benchmark.basic.ShortBenchmark_arrayMappinng_obj,main/1[java.lang.String[]],False,15,2,2,0,2,2,4,12,0,2,1,4,1,1,1,0,0,0,0,2,7,0,1,0,0,0,8,9,0,False
1203,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\benchmark\basic\ShortBenchmark_obj.java,com.alibaba.json.test.benchmark.basic.ShortBenchmark_obj,void main(String[]),"public static void main(String[] args) throws Exception {
    Model model = new Model();
    model.v1 = (short) new Random().nextInt();
    model.v2 = (short) new Random().nextInt();
    model.v3 = (short) new Random().nextInt();
    model.v4 = (short) new Random().nextInt();
    model.v5 = (short) new Random().nextInt();
    System.out.println(JSON.toJSONString(model));
    for (int i = 0; i < 10; ++i) {
        // perf(); // 1527
        // 1667
        perf2();
    }
}", ,"// perf(); // 1527
[[SEP]]// 1667
",// perf(); // 1527// 1667,14,28,[0],0,"[0, 0]",0,[0],0,0,0,0,main(String[]),com.alibaba.json.test.benchmark.basic.ShortBenchmark_obj,main/1[java.lang.String[]],False,14,2,2,0,2,2,4,12,0,2,1,4,1,1,1,0,0,0,0,2,7,0,1,0,0,0,8,9,0,False
1204,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\benchmark\basic\UUIDBenchmark.java,com.alibaba.json.test.benchmark.basic.UUIDBenchmark,void main(String[]),"public static void main(String[] args) throws Exception {
    // Model model = new Model();
    // model.v1 = UUID.randomUUID();
    // model.v2 = UUID.randomUUID();
    // model.v3 = UUID.randomUUID();
    // model.v4 = UUID.randomUUID();
    // model.v5 = UUID.randomUUID();
    // 
    // System.out.println(JSON.toJSONString(model));
    for (int i = 0; i < 10; ++i) {
        // perf(); // 25021 24135 4977
        // perf2(); // 4276
        // perf_null(); // 4244 1278
        // perf3(); // 25247 3970
        // perf4(); // 3733
        // 746
        perf_null_array();
    }
}", ,"// Model model = new Model();
[[SEP]]// model.v1 = UUID.randomUUID();
[[SEP]]// model.v2 = UUID.randomUUID();
[[SEP]]// model.v3 = UUID.randomUUID();
[[SEP]]// model.v4 = UUID.randomUUID();
[[SEP]]// model.v5 = UUID.randomUUID();
[[SEP]]// 
[[SEP]]// System.out.println(JSON.toJSONString(model));
[[SEP]]// perf(); // 25021 24135 4977
[[SEP]]// perf2(); // 4276
[[SEP]]// perf_null(); // 4244 1278
[[SEP]]// perf3(); // 25247 3970
[[SEP]]// perf4(); // 3733
[[SEP]]// 746
",// Model model = new Model();// model.v1 = UUID.randomUUID();// model.v2 = UUID.randomUUID();// model.v3 = UUID.randomUUID();// model.v4 = UUID.randomUUID();// model.v5 = UUID.randomUUID();//// System.out.println(JSON.toJSONString(model));[[SEP]]// perf(); // 25021 24135 4977// perf2(); // 4276// perf_null(); // 4244 1278// perf3(); // 25247 3970// perf4(); // 3733// 746,20,39,[0],0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0]",0,0,0,0,main(String[]),com.alibaba.json.test.benchmark.basic.UUIDBenchmark,main/1[java.lang.String[]],False,20,1,1,0,1,2,1,5,0,1,1,1,1,1,1,0,0,0,0,2,1,0,1,0,0,0,7,9,0,False
1205,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\benchmark\jdk10\StringBenchmark.java,com.alibaba.json.test.benchmark.jdk10.StringBenchmark,void testToJsonComp(),"// @Benchmark
@Fork(value = 3, jvmArgs = ""-XX:+CompactStrings"")
public void testToJsonComp() {
    o = JSON.toJSON(d_o);
}","// @Benchmark
", ,// @Benchmark,41,44,[0],0,[0],0,[0],0,0,0,0,testToJsonComp(),com.alibaba.json.test.benchmark.jdk10.StringBenchmark,testToJsonComp/0,False,42,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7,1,0,False
1206,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\benchmark\jdk10\StringBenchmark.java,com.alibaba.json.test.benchmark.jdk10.StringBenchmark,void testToJson(),"// @Benchmark
@Fork(value = 3, jvmArgs = ""-XX:-CompactStrings"")
public void testToJson() {
    o = JSON.toJSON(d_o);
}","// @Benchmark
", ,// @Benchmark,47,50,[0],0,[0],0,[0],0,0,0,0,testToJson(),com.alibaba.json.test.benchmark.jdk10.StringBenchmark,testToJson/0,False,48,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,1,0,False
1207,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\benchmark\jdk10\StringBenchmark.java,com.alibaba.json.test.benchmark.jdk10.StringBenchmark,void testFindMethodComp(),"// //    @Benchmark
// @Fork(value = 3, jvmArgs = ""-XX:+CompactStrings"")
// public void testJoinComp() {
// o = IntStream.range(0, 10000).mapToObj(String::valueOf).collect(Collectors.joining());
// }
// 
// //    @Benchmark
// @Fork(value = 3, jvmArgs = ""-XX:-CompactStrings"")
// public void testJoin() {
// o = IntStream.range(0, 10000).mapToObj(String::valueOf).collect(Collectors.joining());
// }
// @Benchmark
@Fork(value = 3, jvmArgs = ""-XX:+CompactStrings"")
public void testFindMethodComp() {
    o = testFindMethod0();
}","// @Benchmark
", ,"// //    @Benchmark// @Fork(value = 3, jvmArgs = ""-XX:+CompactStrings"")// public void testJoinComp() {// o = IntStream.range(0, 10000).mapToObj(String::valueOf).collect(Collectors.joining());// }//// //    @Benchmark// @Fork(value = 3, jvmArgs = ""-XX:-CompactStrings"")// public void testJoin() {// o = IntStream.range(0, 10000).mapToObj(String::valueOf).collect(Collectors.joining());// }// @Benchmark",65,68,[0],0,[0],0,[0],0,0,0,0,testFindMethodComp(),com.alibaba.json.test.benchmark.jdk10.StringBenchmark,testFindMethodComp/0,False,66,2,1,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,7,1,0,False
1208,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\benchmark\jdk10\StringBenchmark.java,com.alibaba.json.test.benchmark.jdk10.StringBenchmark,void testFindMethod(),"// @Benchmark
@Fork(value = 3, jvmArgs = ""-XX:-CompactStrings"")
public void testFindMethod() {
    o = testFindMethod0();
}","// @Benchmark
", ,// @Benchmark,71,74,[0],0,[0],0,[0],0,0,0,0,testFindMethod(),com.alibaba.json.test.benchmark.jdk10.StringBenchmark,testFindMethod/0,False,72,2,1,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,6,1,0,False
1209,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\benchmark\jdk10\StringBenchmark_jackson.java,com.alibaba.json.test.benchmark.jdk10.StringBenchmark_jackson,void testToJsonComp(),"// @Benchmark
@Fork(value = 3, jvmArgs = ""-XX:+CompactStrings"")
public void testToJsonComp() throws Exception {
    o = JSON.toJSON(d_o);
}","// @Benchmark
", ,// @Benchmark,47,50,[0],0,[0],0,[0],0,0,0,0,testToJsonComp(),com.alibaba.json.test.benchmark.jdk10.StringBenchmark_jackson,testToJsonComp/0,False,48,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,1,0,False
1210,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\benchmark\jdk10\StringBenchmark_jackson.java,com.alibaba.json.test.benchmark.jdk10.StringBenchmark_jackson,void testToJson(),"// @Benchmark
@Fork(value = 3, jvmArgs = ""-XX:-CompactStrings"")
public void testToJson() throws Exception {
    o = JSON.toJSON(d_o);
}","// @Benchmark
", ,// @Benchmark,53,56,[0],0,[0],0,[0],0,0,0,0,testToJson(),com.alibaba.json.test.benchmark.jdk10.StringBenchmark_jackson,testToJson/0,False,54,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7,1,0,False
1211,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\benchmark\jdk10\StringBenchmark_jackson.java,com.alibaba.json.test.benchmark.jdk10.StringBenchmark_jackson,void testFindMethodComp(),"// //    @Benchmark
// @Fork(value = 3, jvmArgs = ""-XX:+CompactStrings"")
// public void testJoinComp() {
// o = IntStream.range(0, 10000).mapToObj(String::valueOf).collect(Collectors.joining());
// }
// 
// //    @Benchmark
// @Fork(value = 3, jvmArgs = ""-XX:-CompactStrings"")
// public void testJoin() {
// o = IntStream.range(0, 10000).mapToObj(String::valueOf).collect(Collectors.joining());
// }
// @Benchmark
@Fork(value = 3, jvmArgs = ""-XX:+CompactStrings"")
public void testFindMethodComp() {
    o = testFindMethod0();
}","// @Benchmark
", ,"// //    @Benchmark// @Fork(value = 3, jvmArgs = ""-XX:+CompactStrings"")// public void testJoinComp() {// o = IntStream.range(0, 10000).mapToObj(String::valueOf).collect(Collectors.joining());// }//// //    @Benchmark// @Fork(value = 3, jvmArgs = ""-XX:-CompactStrings"")// public void testJoin() {// o = IntStream.range(0, 10000).mapToObj(String::valueOf).collect(Collectors.joining());// }// @Benchmark",71,74,[0],0,[0],0,[0],0,0,0,0,testFindMethodComp(),com.alibaba.json.test.benchmark.jdk10.StringBenchmark_jackson,testFindMethodComp/0,False,72,2,1,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,7,1,0,False
1212,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\benchmark\jdk10\StringBenchmark_jackson.java,com.alibaba.json.test.benchmark.jdk10.StringBenchmark_jackson,void testFindMethod(),"// @Benchmark
@Fork(value = 3, jvmArgs = ""-XX:-CompactStrings"")
public void testFindMethod() {
    o = testFindMethod0();
}","// @Benchmark
", ,// @Benchmark,77,80,[0],0,[0],0,[0],0,0,0,0,testFindMethod(),com.alibaba.json.test.benchmark.jdk10.StringBenchmark_jackson,testFindMethod/0,False,78,2,1,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,6,1,0,False
1213,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\codec\FastjsonBeanToArrayCodec.java,com.alibaba.json.test.codec.FastjsonBeanToArrayCodec,byte[] encodeToBytes(Object),"@Override
public byte[] encodeToBytes(Object object) throws Exception {
    // TODO Auto-generated method stub
    return null;
}", ,"// TODO Auto-generated method stub
",// TODO Auto-generated method stub,69,73,[0],0,[1],1,[1],1,1,0,1,encodeToBytes(Object),com.alibaba.json.test.codec.FastjsonBeanToArrayCodec,encodeToBytes/1[java.lang.Object],False,70,1,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,False
1214,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\codec\FastjsonGenCodec.java,com.alibaba.json.test.codec.FastjsonGenCodec,String encode(Object),"// private JavaBeanSerializer serializer = new JavaBeanSerializer(Long_100_Entity.class);
public String encode(Object object) throws Exception {
    SerializeWriter out = new SerializeWriter();
    out.config(SerializerFeature.DisableCircularReferenceDetect, true);
    // out.config(SerializerFeature.DisableCheckSpecialChar, true);
    JSONSerializer serializer = new JSONSerializer(out);
    serializer.write(object);
    String text = out.toString();
    out.close();
    return text;
}", ,"// out.config(SerializerFeature.DisableCheckSpecialChar, true);
","// private JavaBeanSerializer serializer = new JavaBeanSerializer(Long_100_Entity.class);[[SEP]]// out.config(SerializerFeature.DisableCheckSpecialChar, true);",61,74,[0],0,[0],0,"[0, 0]",0,0,0,0,encode(Object),com.alibaba.json.test.codec.FastjsonGenCodec,encode/1[java.lang.Object],False,61,2,0,0,0,1,4,9,1,3,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,1,0,False
1215,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\codec\FastjsonGenCodec.java,com.alibaba.json.test.codec.FastjsonGenCodec,byte[] encodeToBytes(Object),"@Override
public byte[] encodeToBytes(Object object) throws Exception {
    // TODO Auto-generated method stub
    return null;
}", ,"// TODO Auto-generated method stub
",// TODO Auto-generated method stub,81,85,[0],0,[1],1,[1],1,1,0,1,encodeToBytes(Object),com.alibaba.json.test.codec.FastjsonGenCodec,encodeToBytes/1[java.lang.Object],False,82,1,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,False
1216,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\codec\FastjsonManualCodec.java,com.alibaba.json.test.codec.FastjsonManualCodec,byte[] encodeToBytes(Object),"@Override
public byte[] encodeToBytes(Object object) throws Exception {
    // TODO Auto-generated method stub
    return null;
}", ,"// TODO Auto-generated method stub
",// TODO Auto-generated method stub,178,182,[0],0,[1],1,[1],1,1,0,1,encodeToBytes(Object),com.alibaba.json.test.codec.FastjsonManualCodec,encodeToBytes/1[java.lang.Object],False,179,1,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,False
1217,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\codec\FastjsonManualCodec.java,com.alibaba.json.test.codec.FastjsonManualCodec.ImageSerializer,"void write(JSONSerializer, Object, Object, Type, int)","@Override
public void write(JSONSerializer serializer, Object object, Object fieldName, Type fieldType, int features) throws IOException {
    Image image = (Image) object;
    SerializeWriter out = serializer.out;
    out.writeFieldValue('{', ""height"", image.getHeight());
    out.writeFieldValueStringWithDoubleQuote(',', ""size"", image.getSize().name());
    String tile = image.getTitle();
    out.writeFieldValueStringWithDoubleQuoteCheck(',', ""title"", tile);
    out.writeFieldValueStringWithDoubleQuoteCheck(',', ""uri"", image.getUri());
    out.writeFieldValue(',', ""width"", image.getWidth());
    out.write('}');
    // TODO
}", ,"// TODO
",// TODO,85,102,[0],0,[1],1,[1],1,1,0,1,"write(JSONSerializer, Object, Object, Type, int)",com.alibaba.json.test.codec.FastjsonManualCodec$ImageSerializer,"write/5[com.alibaba.json.test.codec.JSONSerializer,java.lang.Object,java.lang.Object,java.lang.reflect.Type,int]",False,87,3,6,1,5,1,10,11,0,3,5,10,0,0,0,0,0,0,5,0,3,0,0,0,0,0,16,1,0,False
1218,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\codec\FastjsonSCodec.java,com.alibaba.json.test.codec.FastjsonSCodec,String encode(Object),"// private JavaBeanSerializer serializer = new JavaBeanSerializer(Long_100_Entity.class);
public String encode(Object object) throws Exception {
    SerializeConfig config = new SerializeConfig();
    SerializeWriter out = new SerializeWriter();
    out.config(SerializerFeature.DisableCircularReferenceDetect, true);
    // out.config(SerializerFeature.DisableCheckSpecialChar, true);
    JSONSerializer serializer = new JSONSerializer(out, config);
    serializer.write(object);
    String text = out.toString();
    out.close();
    return text;
}", ,"// out.config(SerializerFeature.DisableCheckSpecialChar, true);
","// private JavaBeanSerializer serializer = new JavaBeanSerializer(Long_100_Entity.class);[[SEP]]// out.config(SerializerFeature.DisableCheckSpecialChar, true);",56,70,[0],0,[0],0,"[0, 0]",0,0,0,0,encode(Object),com.alibaba.json.test.codec.FastjsonSCodec,encode/1[java.lang.Object],False,56,3,0,0,0,1,4,10,1,4,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,1,0,False
1219,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\codec\FastjsonSCodec.java,com.alibaba.json.test.codec.FastjsonSCodec,byte[] encodeToBytes(Object),"@Override
public byte[] encodeToBytes(Object object) throws Exception {
    // TODO Auto-generated method stub
    return null;
}", ,"// TODO Auto-generated method stub
",// TODO Auto-generated method stub,77,81,[0],0,[1],1,[1],1,1,0,1,encodeToBytes(Object),com.alibaba.json.test.codec.FastjsonSCodec,encodeToBytes/1[java.lang.Object],False,78,1,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,False
1220,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\codec\GsonCodec.java,com.alibaba.json.test.codec.GsonCodec,byte[] encodeToBytes(Object),"@Override
public byte[] encodeToBytes(Object object) throws Exception {
    // TODO Auto-generated method stub
    return null;
}", ,"// TODO Auto-generated method stub
",// TODO Auto-generated method stub,42,46,[0],0,[1],1,[1],1,1,0,1,encodeToBytes(Object),com.alibaba.json.test.codec.GsonCodec,encodeToBytes/1[java.lang.Object],False,43,1,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,False
1221,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\codec\JsonLibCodec.java,com.alibaba.json.test.codec.JsonLibCodec,Object decode(String),"public Object decode(String text) throws Exception {
    if (text.charAt(0) == '[') {
        return net.sf.json.JSONArray.fromObject(text);
    }
    return net.sf.json.JSONObject.fromObject(text);
    // return net.sf.json.JSONArray.fromObject(text);
}", ,"// return net.sf.json.JSONArray.fromObject(text);
",// return net.sf.json.JSONArray.fromObject(text);,24,30,[0],0,[0],0,[0],0,0,0,0,decode(String),com.alibaba.json.test.codec.JsonLibCodec,decode/1[java.lang.String],False,24,0,0,0,0,2,2,6,2,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,1,0,False
1222,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\codec\JsonLibCodec.java,com.alibaba.json.test.codec.JsonLibCodec,byte[] encodeToBytes(Object),"@Override
public byte[] encodeToBytes(Object object) throws Exception {
    // TODO Auto-generated method stub
    return null;
}", ,"// TODO Auto-generated method stub
",// TODO Auto-generated method stub,41,45,[0],0,[1],1,[1],1,1,0,1,encodeToBytes(Object),com.alibaba.json.test.codec.JsonLibCodec,encodeToBytes/1[java.lang.Object],False,42,1,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,False
1223,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\codec\JsonSmartCodec.java,com.alibaba.json.test.codec.JsonSmartCodec,byte[] encodeToBytes(Object),"@Override
public byte[] encodeToBytes(Object object) throws Exception {
    // TODO Auto-generated method stub
    return null;
}", ,"// TODO Auto-generated method stub
",// TODO Auto-generated method stub,43,47,[0],0,[1],1,[1],1,1,0,1,encodeToBytes(Object),com.alibaba.json.test.codec.JsonSmartCodec,encodeToBytes/1[java.lang.Object],False,44,1,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,False
1224,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\codec\SimpleJsonCodec.java,com.alibaba.json.test.codec.SimpleJsonCodec,byte[] encodeToBytes(Object),"@Override
public byte[] encodeToBytes(Object object) throws Exception {
    // TODO Auto-generated method stub
    return null;
}", ,"// TODO Auto-generated method stub
",// TODO Auto-generated method stub,42,46,[0],0,[1],1,[1],1,1,0,1,encodeToBytes(Object),com.alibaba.json.test.codec.SimpleJsonCodec,encodeToBytes/1[java.lang.Object],False,43,1,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,False
1225,..\projects\fastjson-1.2.83\src\test\java\com\alibaba\json\test\codegen\DepartmentCodec.java,com.alibaba.json.test.codegen.DepartmentCodec,"Object deserialze(DefaultJSONParser, Type, Object)","public Object deserialze(DefaultJSONParser parser, Type type, Object fieldName) {
    JSONLexerBase lexer = (JSONLexerBase) parser.getLexer();
    if (lexer.isEnabled(Feature.SortFeidFastMatch)) {
        return super.deserialze(parser, type, fieldName);
    }
    if (lexer.isEnabled(Feature.SupportArrayToBean)) {
        // deserialzeArrayMapping
    }
    if (lexer.scanType(""Department"") == JSONLexerBase.NOT_MATCH) {
        return super.deserialze(parser, type, fieldName);
    }
    ParseContext mark_context = parser.getContext();
    int matchedCount = 0;
    Department instance = new Department();
    ParseContext context = parser.getContext();
    ParseContext childContext = parser.setContext(context, instance, fieldName);
    if (lexer.matchStat == JSONLexerBase.END) {
        return instance;
    }
    int matchStat = 0;
    int _asm_flag_0 = 0;
    int id_gen = 0;
    com.alibaba.json.test.codegen.Employee leader_gen = null;
    java.util.List members_gen = null;
    String name_gen;
    if (lexer.isEnabled(Feature.InitStringFieldAsEmpty)) {
        name_gen = lexer.stringDefaultValue();
        _asm_flag_0 |= 8;
    } else {
        name_gen = null;
    }
    boolean root_gen = false;
    com.alibaba.json.test.codegen.DepartmentType type_gen = null;
    boolean endFlag = false, restFlag = false;
    if ((!endFlag) && (!restFlag)) {
        id_gen = lexer.scanFieldInt(id_gen_prefix__);
        if (lexer.matchStat > 0) {
            _asm_flag_0 |= 1;
            matchedCount++;
        }
        if (lexer.matchStat == JSONLexerBase.NOT_MATCH) {
            restFlag = true;
        }
        if (lexer.matchStat == JSONLexerBase.END) {
            endFlag = true;
        }
    }
    if ((!endFlag) && (!restFlag)) {
        if (lexer.matchField(leader_gen_prefix__)) {
            _asm_flag_0 |= 2;
            matchedCount++;
            if (parser.getResolveStatus() == DefaultJSONParser.NeedToResolve) {
                ResolveTask resolveTask = parser.getLastResolveTask();
                resolveTask.ownerContext = parser.getContext();
                resolveTask.fieldDeserializer = this.getFieldDeserializer(""leader"");
                parser.setResolveStatus(DefaultJSONParser.NONE);
            }
        }
        if (lexer.matchStat > 0) {
            _asm_flag_0 |= 2;
            matchedCount++;
        }
        if (lexer.matchStat == JSONLexerBase.NOT_MATCH) {
            restFlag = true;
        }
        if (lexer.matchStat == JSONLexerBase.END) {
            endFlag = true;
        }
    }
    if ((!endFlag) && (!restFlag)) {
        if (lexer.matchField(members_gen_prefix__)) {
            _asm_flag_0 |= 4;
            if (lexer.token() == JSONToken.NULL) {
                lexer.nextToken(JSONToken.COMMA);
            } else {
                if (lexer.token() == JSONToken.LBRACKET) {
                    if (members_gen_list_item_deser__ == null) {
                        members_gen_list_item_deser__ = parser.getConfig().getDeserializer(com.alibaba.json.test.codegen.Employee.class);
                    }
                    final int fastMatchToken = members_gen_list_item_deser__.getFastMatchToken();
                    lexer.nextToken(fastMatchToken);
                    members_gen = new java.util.ArrayList();
                    ParseContext listContext = parser.getContext();
                    parser.setContext(members_gen, ""members"");
                    for (int i = 0; ; ++i) {
                        if (lexer.token() == JSONToken.RBRACKET) {
                            break;
                        }
                        com.alibaba.json.test.codegen.Employee itemValue = members_gen_list_item_deser__.deserialze(parser, members_gen_list_item_type__, i);
                        members_gen.add(itemValue);
                        parser.checkListResolve(members_gen);
                        if (lexer.token() == JSONToken.COMMA) {
                            lexer.nextToken(fastMatchToken);
                        }
                    }
                    parser.setContext(listContext);
                    if (lexer.token() != JSONToken.RBRACKET) {
                        restFlag = true;
                    }
                    lexer.nextToken(JSONToken.COMMA);
                } else {
                    restFlag = true;
                }
            }
        }
        if (lexer.matchStat > 0) {
            _asm_flag_0 |= 4;
            matchedCount++;
        }
        if (lexer.matchStat == JSONLexerBase.NOT_MATCH) {
            restFlag = true;
        }
        if (lexer.matchStat == JSONLexerBase.END) {
            endFlag = true;
        }
    }
    if ((!endFlag) && (!restFlag)) {
        name_gen = lexer.scanFieldString(name_gen_prefix__);
        if (lexer.matchStat > 0) {
            _asm_flag_0 |= 8;
            matchedCount++;
        }
        if (lexer.matchStat == JSONLexerBase.NOT_MATCH) {
            restFlag = true;
        }
        if (lexer.matchStat == JSONLexerBase.END) {
            endFlag = true;
        }
    }
    if ((!endFlag) && (!restFlag)) {
        root_gen = lexer.scanFieldBoolean(root_gen_prefix__);
        if (lexer.matchStat > 0) {
            _asm_flag_0 |= 16;
            matchedCount++;
        }
        if (lexer.matchStat == JSONLexerBase.NOT_MATCH) {
            restFlag = true;
        }
        if (lexer.matchStat == JSONLexerBase.END) {
            endFlag = true;
        }
    }
    if ((!endFlag) && (!restFlag)) {
        type_gen = (com.alibaba.json.test.codegen.DepartmentType) this.scanEnum(lexer, type_gen_prefix__, type_gen_deser__);
        if (lexer.matchStat > 0) {
            _asm_flag_0 |= 32;
            matchedCount++;
        }
        if (lexer.matchStat == JSONLexerBase.NOT_MATCH) {
            restFlag = true;
        }
        if (lexer.matchStat != JSONLexerBase.END) {
            restFlag = true;
        }
    }
    if (restFlag) {
        return super.parseRest(parser, type, fieldName, instance, 0, new int[0]);
    }
    return instance;
}", ,"// deserialzeArrayMapping
",// deserialzeArrayMapping,38,216,[0],0,[0],0,[0],0,0,0,0,"deserialze(DefaultJSONParser, Type, Object)",com.alibaba.json.test.codegen.DepartmentCodec,"deserialze/3[com.alibaba.json.test.codegen.DefaultJSONParser,java.lang.reflect.Type,java.lang.Object]",False,38,8,1,0,1,47,24,162,5,21,3,24,0,0,1,21,0,12,3,22,53,0,6,0,0,0,53,1,0,False
